age,tenure_months,monthly_premium,claims_count,claim_amount,support_contacts,satisfaction_score,payment_delay_days,has_dispute,online_engagement,policy_type,region,churn
56,82,152.95,1,206.87,0,3,4,1,6,standard,east,0
61,52,116.77,0,364.24,2,1,1,0,9,standard,north,1
63,59,90.24,1,232.62,1,4,1,1,8,premium,west,0
69,37,123.23,1,306.22,4,3,3,0,10,standard,south,0
44,15,77.87,0,170.78,2,1,0,0,2,standard,north,0
46,56,83.83,1,73.29,1,3,2,0,1,standard,west,0
55,78,68.9,1,34.12,1,1,3,0,0,standard,west,0
32,24,82.66,1,247.51,1,2,1,0,7,premium,east,0
67,69,167.51,2,98.11,6,5,3,0,5,standard,east,0
62,72,94.34,0,15.16,1,4,0,0,7,standard,east,0
55,73,136.32,1,106.18,0,3,0,1,4,family,north,0
37,34,90.73,0,136.48,1,3,3,0,3,standard,east,0
40,39,146.58,1,337.36,1,3,1,0,9,standard,north,0
45,41,84.09,0,113.66,0,1,2,0,1,standard,west,0
57,82,121.37,1,137.31,0,2,3,0,8,family,south,0
63,86,121.85,0,139.02,0,5,1,0,1,family,east,0
57,41,201.47,2,271.28,0,5,5,0,4,standard,north,0
71,93,142.06,0,75.06,1,1,2,0,0,premium,south,0
72,56,99.25,0,187.42,2,5,5,0,0,standard,north,0
59,38,143.98,1,90.9,1,1,3,0,0,premium,south,0
41,3,194.84,3,332.09,0,3,1,0,3,standard,east,0
53,59,62.96,0,384.57,2,5,3,0,10,standard,east,0
44,62,90.51,0,154.97,1,2,0,0,3,family,south,0
55,93,111.71,0,177.86,0,5,1,0,6,standard,north,0
65,69,105.4,0,115.81,0,5,1,1,7,standard,east,0
41,5,108.35,1,22.22,2,3,1,0,9,premium,north,0
48,55,74.35,0,139.95,0,5,4,0,9,standard,west,0
24,72,169.14,2,130.18,0,1,2,0,0,family,east,0
61,49,70.21,2,104.07,0,3,3,0,2,standard,west,0
47,42,112.99,1,114.04,3,2,2,0,8,standard,west,0
46,78,156.6,0,189.24,0,4,1,0,8,premium,south,0
50,59,118.94,0,178.17,0,2,1,0,10,standard,south,0
33,66,85.72,0,116.49,3,3,2,1,8,standard,east,0
53,46,72.8,2,352.52,2,4,2,0,5,standard,east,0
61,28,111.95,1,18.34,1,2,1,0,3,premium,east,0
40,51,93.5,0,78.32,2,5,2,0,5,family,west,0
28,92,127.18,1,247.25,3,4,1,0,0,premium,south,0
42,59,70.95,1,26.57,0,2,2,0,7,premium,west,0
32,68,148.46,1,17.92,3,4,0,0,0,family,east,0
41,14,124.04,0,77.48,2,2,0,0,7,family,west,1
55,94,126.64,1,131.55,0,3,2,0,6,standard,south,0
28,25,170.44,0,93.69,0,4,2,0,10,standard,south,0
61,93,104.68,1,159.4,3,5,1,0,9,premium,west,0
33,44,94.6,0,19.88,2,2,1,0,8,family,west,0
69,88,100.83,0,70.77,0,3,4,0,6,family,south,0
60,85,113.26,1,220.56,2,3,0,0,3,standard,south,0
36,73,116.82,2,188.12,1,5,2,0,8,family,north,0
51,88,90.93,0,83.09,3,5,1,0,6,standard,north,0
27,59,49.19,0,151.15,0,2,0,0,5,standard,north,0
27,81,100.37,1,129.42,0,1,1,0,6,family,west,0
72,19,132.59,1,132.37,2,5,4,0,2,standard,north,0
64,9,124.77,1,169.03,2,1,1,0,2,premium,south,0
30,53,161.98,0,400.16,0,2,4,0,0,standard,east,0
36,78,188.44,2,406.07,2,1,4,0,4,family,east,1
32,74,146.58,2,27.22,0,1,1,1,8,standard,west,0
42,52,168.39,1,111.36,0,1,4,0,0,premium,south,0
37,51,146.84,1,47.36,1,4,0,1,5,standard,south,0
39,59,179.85,0,179.71,1,3,2,0,9,standard,south,0
50,83,184.78,0,116.39,2,1,3,0,9,standard,east,0
32,81,153.29,2,278.72,4,4,1,0,10,standard,west,0
68,13,144.72,0,136.75,1,1,5,0,4,standard,east,0
60,58,112.82,0,362.91,2,3,3,0,3,standard,west,0
62,38,118.55,0,416.94,1,4,2,0,3,family,west,0
30,77,108.18,1,353.9,1,3,2,0,4,standard,north,0
59,50,141.74,2,12.52,1,2,0,0,7,premium,north,0
66,95,94.79,2,167.61,0,5,3,0,7,premium,north,0
31,43,113.31,1,103.35,0,5,2,1,6,family,west,0
61,66,40.0,0,116.54,3,5,0,0,5,standard,south,0
40,13,180.31,1,247.32,4,1,1,0,7,standard,east,0
63,89,112.28,2,109.24,1,2,2,0,3,standard,south,1
47,17,135.95,0,143.39,1,2,1,0,1,standard,west,0
64,38,171.02,0,149.57,3,1,2,0,10,standard,south,0
29,80,130.51,1,18.34,4,2,0,0,0,premium,north,0
42,92,170.55,0,96.32,5,2,2,0,9,premium,south,0
36,48,76.54,2,292.34,0,3,3,0,6,family,south,0
35,48,203.91,1,14.92,0,4,2,0,10,family,south,0
38,7,158.05,2,204.59,3,3,1,0,6,standard,north,0
42,94,127.32,0,64.33,2,4,4,0,0,premium,north,0
28,4,169.88,0,101.42,2,2,2,0,1,standard,north,0
59,5,79.1,1,233.75,2,3,5,0,0,family,west,0
51,47,109.9,2,51.09,2,2,2,0,4,standard,north,0
65,3,170.55,2,108.78,2,1,0,0,8,premium,south,0
59,18,54.65,0,27.33,1,1,2,1,6,premium,north,0
29,61,139.62,1,184.96,0,1,2,0,8,premium,north,0
25,68,138.63,0,71.38,0,4,5,0,5,standard,east,0
44,30,188.92,1,35.76,2,1,1,0,1,family,west,0
47,76,64.6,0,136.85,1,3,0,0,2,standard,south,0
34,59,176.34,1,25.94,3,1,2,0,1,premium,east,0
63,24,100.42,1,99.04,2,2,1,0,10,standard,west,0
52,69,104.35,0,65.75,1,2,5,0,8,standard,east,0
61,58,77.23,0,160.32,2,2,4,0,0,standard,west,0
27,78,81.93,0,162.97,0,3,1,0,2,standard,north,0
65,17,134.12,0,76.42,2,5,0,0,2,standard,north,0
32,24,81.07,1,356.95,0,4,4,0,7,standard,south,0
45,31,145.91,1,282.33,2,2,1,0,0,premium,south,0
45,34,96.8,0,57.39,1,5,1,0,10,premium,south,0
65,85,77.54,1,570.78,0,5,2,0,3,standard,west,0
36,71,101.53,1,226.01,3,4,0,0,9,premium,north,0
34,53,131.78,1,173.6,0,2,4,0,7,family,west,0
40,53,110.29,0,182.19,1,1,0,0,4,standard,south,0
41,85,121.2,1,43.83,1,5,4,0,0,standard,west,0
31,44,144.37,1,314.37,2,5,2,0,6,family,south,0
31,23,157.88,1,18.52,2,3,2,0,0,standard,south,0
34,15,109.15,1,181.43,3,3,0,0,7,family,east,0
46,33,83.45,1,284.95,1,3,3,0,2,family,south,0
40,63,122.66,0,61.84,3,5,3,0,10,standard,west,0
42,46,136.47,1,237.47,0,2,3,1,0,standard,south,0
60,42,68.87,0,147.02,0,4,3,0,3,family,north,0
34,47,88.83,2,248.13,1,5,0,0,4,standard,west,0
70,93,94.83,1,276.01,1,2,2,0,8,standard,south,0
61,95,112.73,0,379.03,0,2,2,0,2,standard,east,0
31,18,93.36,0,324.13,0,1,4,0,8,premium,south,0
38,13,144.75,1,21.84,1,4,4,0,3,premium,east,0
31,25,63.82,0,58.71,2,2,1,0,0,family,east,0
36,82,64.71,1,195.56,1,1,4,0,9,standard,west,0
41,45,108.31,0,278.6,4,3,1,0,2,standard,south,0
28,83,113.85,0,51.4,1,3,3,1,4,premium,north,0
22,63,69.09,2,222.75,1,1,1,0,6,standard,south,0
45,54,98.76,0,340.08,0,4,2,0,0,family,east,0
59,29,105.96,1,271.24,2,3,3,0,7,standard,south,0
38,34,106.23,0,220.28,2,3,1,0,6,standard,west,0
67,16,125.32,0,129.54,4,2,3,0,8,standard,west,0
41,51,96.84,0,124.6,2,4,1,0,1,premium,west,0
69,29,171.72,0,510.32,1,4,2,1,9,premium,north,1
34,30,137.09,0,89.33,2,4,3,0,0,family,north,0
50,6,91.75,2,58.71,1,2,0,1,10,premium,north,0
62,77,123.31,0,35.5,1,3,3,0,3,family,west,0
25,90,124.34,1,210.74,2,2,0,0,0,standard,west,0
71,49,162.52,1,190.24,1,2,2,1,2,family,north,0
41,52,98.99,1,138.94,0,5,1,0,5,family,south,0
48,89,146.86,2,190.14,0,2,1,0,1,standard,west,0
55,50,121.46,3,247.94,2,2,2,0,3,standard,north,0
56,60,172.2,0,115.26,1,4,2,0,3,family,east,0
23,42,165.18,2,200.07,1,4,1,0,1,standard,east,0
67,50,126.89,0,106.95,3,2,2,1,5,premium,north,0
55,51,110.82,1,204.98,0,1,2,0,0,standard,south,0
74,69,137.73,0,341.58,1,4,0,0,2,standard,west,0
46,59,113.68,0,265.69,1,5,2,0,1,standard,north,0
54,49,178.81,0,424.71,0,1,2,0,0,standard,east,0
45,10,122.75,1,89.71,0,2,0,0,5,premium,west,0
69,87,105.8,0,73.07,3,5,1,0,9,family,south,0
66,85,103.91,1,187.11,1,4,4,0,3,premium,north,0
70,20,77.54,0,92.14,0,4,4,0,7,standard,east,0
48,30,139.48,0,211.47,1,2,3,0,1,standard,south,0
63,93,91.3,0,160.21,3,3,2,0,7,standard,south,0
41,32,158.44,1,59.59,2,1,3,0,7,standard,north,0
46,78,74.75,0,193.32,1,5,0,0,4,premium,west,0
62,76,124.45,0,63.48,2,3,3,0,2,premium,east,0
26,83,160.26,0,358.36,2,4,1,1,6,standard,north,0
59,4,44.67,0,117.24,1,5,5,0,6,premium,north,0
22,47,190.64,0,72.39,1,1,1,0,7,standard,west,0
52,55,105.12,0,163.91,0,5,2,0,2,family,west,0
47,80,124.94,0,177.55,2,2,2,0,3,standard,south,0
46,23,140.0,1,87.21,2,2,1,0,9,family,east,0
48,31,145.41,0,83.72,1,3,6,0,9,premium,north,0
48,19,129.59,1,25.6,2,2,1,1,8,family,north,0
43,73,154.91,1,255.88,1,2,1,0,8,premium,west,1
45,95,138.17,1,351.55,1,4,0,0,0,premium,south,0
52,16,181.63,0,283.89,1,2,1,0,3,standard,north,0
62,24,138.28,0,70.43,1,4,3,0,3,standard,south,0
51,31,188.76,2,189.64,1,2,3,0,3,standard,south,0
56,85,151.54,1,165.88,1,2,0,0,5,family,west,0
66,44,56.8,1,33.85,1,1,2,1,2,premium,north,0
74,29,211.39,1,86.62,0,5,4,0,8,premium,east,0
27,32,99.9,1,179.92,1,1,3,1,5,standard,west,0
59,58,172.34,2,14.96,0,3,2,0,0,standard,west,0
33,38,120.94,2,50.85,1,2,3,0,8,standard,west,0
32,16,157.14,0,235.06,3,5,2,1,3,standard,east,0
64,79,95.9,2,68.29,1,1,1,1,6,standard,south,0
25,42,141.9,0,34.34,1,3,5,0,4,standard,north,0
66,26,111.14,3,273.72,0,3,2,0,3,premium,west,0
62,70,175.27,0,68.31,0,5,2,0,3,standard,north,1
74,72,135.35,2,236.31,1,1,6,0,4,standard,south,0
57,17,152.76,1,418.06,1,5,2,0,0,premium,north,1
68,9,44.26,1,49.33,1,1,4,0,7,premium,south,1
28,7,117.0,2,120.65,0,2,1,0,7,standard,south,0
69,74,134.37,0,167.11,1,5,2,0,5,family,south,0
30,61,127.83,1,270.26,2,2,2,0,9,standard,south,0
38,76,153.64,2,86.31,0,3,1,0,6,premium,east,0
28,61,107.19,0,5.95,0,2,3,0,4,premium,west,0
43,40,121.71,2,49.29,1,5,1,1,6,standard,south,0
61,57,161.34,0,101.57,1,1,1,0,8,standard,west,0
36,70,40.25,0,236.0,1,5,4,0,8,standard,north,0
65,40,140.63,1,121.64,2,2,3,0,6,standard,south,0
54,88,108.31,0,225.02,0,3,4,0,6,standard,north,0
55,86,88.07,0,98.55,1,2,1,0,10,premium,east,0
71,77,131.78,1,155.4,3,4,2,0,7,standard,west,0
44,95,162.96,1,248.73,4,4,4,0,7,standard,north,0
40,39,156.37,0,296.35,1,1,2,0,7,standard,east,0
74,13,115.27,0,481.55,1,2,0,0,10,premium,west,1
51,48,150.65,1,171.7,5,4,0,0,10,standard,north,0
54,72,150.38,1,19.58,0,3,2,1,3,premium,south,0
37,75,116.94,1,194.46,1,3,1,0,8,standard,north,0
33,39,95.74,0,17.94,4,2,0,0,7,standard,south,0
30,30,97.77,1,211.71,3,4,2,0,6,family,west,0
33,44,149.32,1,151.19,3,5,1,0,5,premium,north,0
32,77,118.52,2,285.33,5,1,5,0,9,premium,west,0
61,8,83.38,2,97.99,0,4,5,0,10,family,west,0
25,33,61.03,0,156.8,1,5,4,0,9,family,north,1
55,24,149.11,0,196.89,1,2,2,0,3,family,south,0
72,77,100.86,1,8.41,2,3,1,0,3,standard,east,0
62,46,131.56,1,190.27,3,3,1,0,0,standard,east,0
43,11,163.39,1,72.59,1,4,0,0,8,family,east,0
25,27,74.19,1,175.97,3,4,3,0,7,premium,south,0
66,7,118.42,0,13.84,1,5,3,0,10,standard,west,0
22,47,114.03,0,218.93,1,3,2,0,8,standard,north,0
58,95,133.29,1,205.9,0,5,3,0,2,premium,east,0
57,55,163.37,1,276.72,0,3,1,0,3,premium,north,0
32,83,73.47,1,25.59,3,2,1,0,4,standard,east,0
61,72,139.94,0,472.39,2,4,4,1,8,standard,north,0
31,85,156.1,0,40.83,2,3,2,0,4,standard,north,0
33,31,113.48,0,155.96,2,4,1,0,10,family,north,0
65,91,115.19,2,103.23,1,4,4,0,6,standard,west,0
73,25,134.65,2,124.21,1,1,4,1,4,family,north,0
36,43,132.07,2,426.77,0,3,1,0,10,premium,south,0
70,66,140.38,1,47.33,1,1,2,0,5,family,south,0
70,29,139.64,3,382.78,0,3,0,0,3,family,north,0
62,27,85.63,1,241.85,1,4,1,0,4,standard,west,0
29,15,154.66,1,135.54,1,4,1,1,8,premium,north,0
37,3,160.84,1,134.46,1,1,3,0,0,premium,west,0
57,49,126.51,0,206.52,2,5,2,0,8,standard,north,0
74,94,67.7,0,97.07,1,4,0,0,1,standard,south,0
65,23,115.98,0,113.53,2,2,2,0,7,premium,west,0
44,43,126.8,0,155.29,0,3,2,1,7,family,north,0
34,90,79.94,3,353.56,3,1,1,0,6,standard,west,0
72,74,107.4,0,122.8,3,2,2,0,2,standard,south,0
36,3,70.67,1,22.06,1,4,2,0,6,family,south,0
40,49,141.26,0,160.32,1,5,1,0,9,standard,north,0
73,16,125.81,1,128.8,0,3,2,0,3,family,north,0
51,25,62.4,2,78.68,1,2,0,0,10,standard,west,0
36,25,132.3,1,179.7,1,5,0,0,1,standard,north,0
22,59,118.02,1,81.14,4,3,0,1,9,standard,south,0
44,21,138.07,1,120.35,0,4,2,0,3,standard,south,0
74,26,106.3,0,155.83,0,4,2,1,7,standard,north,0
44,23,91.95,0,167.8,1,2,3,0,2,premium,south,0
59,36,93.02,0,190.67,1,1,2,0,6,standard,north,0
35,64,101.16,2,210.75,1,4,1,0,7,family,north,0
63,40,120.66,1,153.26,3,5,0,0,5,standard,east,0
63,33,125.18,1,28.75,3,5,2,0,9,standard,east,0
54,51,113.32,0,172.44,3,5,2,0,9,premium,west,0
62,60,105.18,0,271.47,2,2,0,0,1,standard,south,1
52,4,107.7,0,21.3,2,5,0,0,8,premium,south,0
42,85,207.77,0,29.11,3,1,3,0,7,standard,north,0
61,88,93.02,2,69.77,1,2,0,0,5,family,east,0
66,59,100.47,1,259.7,1,4,2,0,1,standard,south,0
66,56,235.28,0,66.08,1,2,2,0,6,standard,west,0
33,67,134.74,2,262.29,1,1,3,0,4,premium,north,0
57,44,71.7,0,164.59,1,1,2,0,0,standard,east,0
22,36,149.49,0,84.33,1,5,3,0,1,family,east,0
52,35,88.15,0,748.32,5,3,2,0,0,standard,south,0
52,17,151.82,1,41.55,0,1,3,0,3,standard,south,0
41,81,112.62,1,140.27,1,4,4,0,1,standard,north,0
74,32,104.61,1,58.81,2,2,2,0,9,standard,north,0
68,29,176.32,1,178.5,0,2,2,1,3,premium,north,0
24,92,139.82,3,61.44,0,5,1,0,4,standard,south,0
33,50,154.05,3,94.99,3,3,2,1,8,premium,north,0
33,60,135.22,0,72.82,0,1,1,1,1,standard,west,1
69,25,104.44,1,110.93,0,5,4,0,3,family,east,0
49,28,141.4,0,269.67,1,1,0,0,2,standard,west,0
60,70,162.32,0,35.43,3,4,3,0,5,standard,west,0
64,44,124.72,1,67.12,1,1,0,0,9,standard,east,0
62,16,183.06,1,98.51,0,2,2,0,6,standard,east,0
26,80,149.77,1,114.73,0,5,2,0,4,standard,south,0
29,40,127.42,1,337.52,1,1,2,0,0,family,west,0
42,65,128.8,1,70.08,0,5,2,0,10,standard,south,0
39,34,124.8,0,261.37,2,2,1,0,5,standard,east,0
61,55,76.21,1,367.4,1,2,2,0,6,premium,north,0
30,75,116.85,1,120.73,2,5,1,1,5,standard,east,0
41,85,127.74,2,55.03,2,4,2,0,5,standard,east,0
34,22,105.44,1,308.25,1,2,1,0,1,premium,north,0
32,65,131.82,2,245.71,0,4,3,0,5,standard,east,0
31,88,120.75,0,49.95,1,3,1,1,4,premium,south,0
32,62,147.08,2,406.88,2,1,3,0,8,premium,east,0
51,16,143.21,0,76.1,4,2,2,0,4,standard,east,0
43,20,125.85,0,119.25,4,2,0,1,9,premium,east,0
45,21,72.15,1,217.39,2,3,4,0,7,standard,east,0
47,12,182.68,2,373.89,0,5,4,0,1,family,south,0
61,73,115.03,1,170.9,1,3,2,0,9,standard,east,0
67,92,117.17,0,109.38,0,1,3,0,4,standard,west,0
49,51,108.01,1,96.72,1,4,1,0,7,standard,north,0
56,58,102.91,3,109.29,0,3,3,0,3,standard,west,0
61,74,174.04,1,563.86,3,2,1,0,8,standard,north,0
58,41,168.51,0,188.89,0,2,2,0,9,standard,south,0
29,46,135.55,2,153.73,3,4,2,1,0,family,north,0
74,57,116.24,1,247.52,5,3,2,0,8,standard,west,0
30,31,141.67,5,115.63,0,3,2,0,8,standard,north,0
43,8,122.58,0,360.57,0,1,0,0,3,standard,east,0
56,55,113.34,0,200.68,0,1,6,0,4,premium,south,0
43,79,131.83,1,107.15,0,2,4,0,4,premium,north,0
34,9,104.56,1,89.78,0,4,1,0,4,family,west,0
70,23,128.83,1,24.86,2,1,1,1,4,premium,north,0
25,27,127.15,2,269.21,2,1,4,0,9,premium,north,0
35,77,141.1,1,34.99,0,5,2,0,10,standard,south,0
74,49,98.33,2,346.53,3,2,2,0,10,family,south,0
60,52,144.85,0,65.54,2,1,3,0,5,standard,east,0
26,63,88.28,0,73.18,2,5,2,0,7,premium,north,0
61,28,99.96,0,472.66,1,3,0,0,0,family,east,0
73,69,101.49,1,254.98,2,1,0,1,0,standard,south,0
27,5,82.48,4,150.74,1,3,5,0,8,standard,west,0
43,13,155.55,3,442.8,0,1,2,0,7,standard,south,0
46,78,86.08,0,129.72,1,2,3,0,1,family,north,1
28,64,95.54,2,93.73,1,5,0,0,7,standard,west,0
32,19,163.94,1,161.66,3,4,2,0,6,standard,north,0
31,43,100.03,1,282.31,1,3,2,0,8,standard,south,1
31,7,113.42,0,43.87,1,2,1,0,5,premium,west,0
43,65,84.58,0,71.69,2,3,3,0,8,premium,west,0
46,73,149.15,0,56.31,3,4,1,0,8,premium,north,0
34,28,149.64,1,47.82,1,4,1,0,6,family,west,0
37,35,145.86,1,119.18,1,3,5,0,6,standard,west,0
32,25,138.81,2,46.82,1,1,2,0,8,standard,west,0
64,39,122.58,0,21.23,2,5,3,0,1,premium,west,0
33,28,101.65,4,71.16,3,2,2,0,10,standard,north,0
70,25,91.48,1,67.05,2,5,3,0,9,premium,west,0
50,43,165.15,3,192.35,2,5,4,0,5,family,north,0
64,82,146.77,0,265.19,0,2,3,0,9,standard,south,0
55,73,95.73,0,81.18,3,3,3,0,7,standard,south,0
36,30,121.39,0,72.41,0,4,1,0,4,family,south,0
53,90,109.5,2,455.05,0,2,4,0,4,standard,north,0
36,22,80.51,1,258.43,1,4,2,0,6,standard,north,0
28,87,126.22,1,176.93,3,3,2,0,2,standard,west,0
35,31,105.46,1,104.45,1,5,2,0,6,standard,east,0
36,53,86.66,2,254.37,2,5,0,0,4,standard,south,0
29,21,68.23,1,51.86,1,5,2,0,5,standard,west,0
23,73,65.27,1,262.56,0,2,0,0,4,standard,west,0
72,32,107.0,2,199.25,2,4,2,0,0,standard,north,0
49,84,117.02,1,227.32,1,4,0,0,7,premium,south,0
43,10,89.36,2,152.07,1,3,0,0,5,standard,west,0
71,49,142.78,2,38.15,0,1,2,0,2,family,south,0
33,17,117.71,2,53.28,2,2,1,0,2,family,north,0
43,85,140.19,0,207.17,1,3,4,0,5,standard,north,0
66,41,113.6,0,191.89,1,5,2,0,8,standard,west,0
55,65,92.45,3,88.77,1,5,0,1,2,premium,south,0
43,84,123.99,0,87.24,0,5,6,0,9,standard,west,0
35,52,75.81,1,313.24,0,5,6,0,8,standard,east,0
23,8,138.88,0,137.33,0,1,0,0,0,standard,south,0
26,23,87.2,0,67.82,1,5,1,0,1,standard,west,0
30,22,152.14,0,348.27,1,3,0,0,8,standard,south,0
63,88,108.15,0,326.46,1,1,2,0,6,family,west,1
55,87,157.19,1,137.14,0,1,0,0,1,premium,south,0
44,47,80.71,0,159.62,0,2,5,0,10,standard,west,0
63,85,96.28,2,259.06,0,2,3,0,0,standard,south,0
30,25,133.33,2,217.9,0,1,4,0,4,standard,south,0
33,66,160.97,1,36.76,1,2,3,1,0,standard,east,0
42,39,178.33,1,356.1,1,3,2,0,9,premium,west,0
70,25,121.45,0,29.62,1,2,1,1,5,standard,west,0
54,26,184.32,0,190.53,1,4,3,0,6,premium,south,0
67,42,109.86,0,45.43,1,4,0,0,8,standard,south,0
35,34,158.46,0,217.6,0,2,0,0,2,standard,north,0
66,22,87.02,1,74.72,1,1,2,1,3,premium,north,1
25,34,134.71,0,79.29,0,2,0,0,6,premium,west,0
34,14,40.0,0,248.75,3,4,0,0,10,standard,east,0
49,93,80.74,0,45.4,0,2,3,0,2,family,east,0
24,38,136.33,1,88.64,0,3,2,0,4,family,east,0
67,12,74.06,0,47.1,2,5,1,0,2,standard,north,0
67,56,134.94,0,150.85,2,4,3,0,2,premium,south,0
50,85,151.73,1,46.25,4,4,2,0,2,premium,west,0
38,36,102.45,1,178.83,1,1,2,0,5,standard,south,1
27,81,86.09,2,323.54,2,4,3,0,1,standard,east,0
54,59,103.4,0,15.51,1,2,4,0,6,family,south,0
50,71,86.2,1,75.04,2,3,2,0,2,standard,north,0
62,30,116.46,2,51.48,2,4,0,0,5,family,south,0
53,6,123.57,0,37.47,1,5,1,0,2,standard,north,0
28,35,109.29,3,175.32,1,4,1,1,4,standard,east,0
28,88,178.6,1,160.34,2,2,2,0,1,standard,west,0
63,76,94.82,0,354.61,0,3,2,0,2,standard,south,0
30,75,168.7,2,230.25,0,2,1,1,3,premium,west,0
71,84,83.56,1,142.93,0,3,4,0,7,standard,north,0
27,37,122.55,0,169.46,0,4,4,0,4,family,south,0
60,32,161.41,0,88.48,0,5,0,0,3,premium,east,0
73,89,159.6,1,173.68,4,2,5,1,6,standard,south,0
45,56,105.29,1,29.98,1,2,1,0,10,standard,north,0
25,30,139.43,1,122.52,3,5,0,1,8,family,north,0
68,28,134.74,0,194.71,2,1,2,0,4,standard,north,0
31,84,101.1,1,117.39,0,2,2,0,5,standard,west,0
49,7,141.56,1,77.66,1,5,2,1,2,standard,north,0
74,8,185.19,2,147.92,0,5,2,0,8,family,north,1
61,71,136.51,3,67.62,0,5,0,0,9,family,west,0
24,3,139.82,1,111.73,5,5,2,0,9,family,north,0
65,18,143.53,2,246.33,1,2,3,0,2,standard,south,0
30,95,68.87,1,257.43,0,1,2,1,8,family,south,0
61,42,136.11,0,162.94,2,5,2,0,1,standard,west,1
54,70,84.41,2,56.09,0,3,5,0,0,premium,west,0
37,48,99.35,1,103.06,0,2,1,1,7,family,west,1
44,11,195.67,3,150.02,1,3,0,0,4,standard,south,0
28,20,111.14,0,74.37,2,5,3,1,3,family,north,0
74,73,94.09,1,421.08,2,3,3,1,5,standard,west,0
34,11,160.34,0,75.86,1,4,1,0,4,family,west,0
38,58,86.83,3,142.36,2,3,4,0,2,standard,south,0
48,35,104.34,2,268.89,2,3,2,0,4,standard,east,0
57,37,163.72,2,376.23,1,5,0,0,0,premium,south,0
48,91,121.5,0,54.94,1,5,0,0,8,standard,north,0
48,59,65.34,1,31.0,1,3,6,0,10,standard,south,0
52,60,139.04,1,161.47,3,5,0,0,6,standard,west,0
67,35,106.12,1,455.1,1,4,1,0,6,family,west,0
42,38,173.89,1,36.52,2,1,0,0,8,family,north,0
66,66,98.78,0,106.24,1,5,4,0,5,premium,south,0
63,6,156.79,1,172.08,3,4,5,0,10,standard,north,0
72,25,182.15,1,147.29,3,5,5,0,3,standard,north,0
70,58,90.22,0,192.39,2,4,0,0,7,standard,north,0
64,60,113.24,1,340.28,1,5,2,0,3,standard,north,1
35,11,133.6,1,272.69,3,3,0,0,3,family,west,0
63,76,89.99,1,104.31,1,1,2,0,4,standard,west,0
61,53,129.46,0,35.92,0,2,2,0,8,standard,west,0
37,25,112.13,0,287.13,0,1,1,1,4,standard,east,0
57,72,111.42,2,105.96,1,2,3,0,9,family,west,0
35,95,121.71,4,145.8,0,3,3,0,4,standard,west,0
49,42,122.49,0,253.38,0,5,2,0,4,premium,east,0
64,29,125.74,0,280.97,0,4,4,0,5,standard,north,0
31,30,99.04,2,243.2,0,3,2,0,7,standard,north,0
39,58,100.57,4,405.55,2,3,4,0,4,premium,south,0
64,7,115.85,2,133.86,1,3,0,0,5,standard,east,0
46,47,118.43,0,80.05,0,3,1,0,0,standard,north,0
72,5,104.64,1,61.02,3,3,2,0,1,standard,south,1
22,6,131.34,0,84.0,2,5,0,1,1,family,west,0
60,42,56.48,0,86.89,2,1,2,0,8,premium,north,0
65,72,94.43,0,163.33,0,2,1,0,4,family,south,0
70,85,110.2,0,206.86,2,1,2,0,4,standard,west,0
30,11,90.04,2,53.28,1,5,2,1,5,premium,south,0
74,25,177.02,0,253.9,4,1,2,0,3,standard,north,0
42,42,120.66,0,271.26,3,4,3,0,1,standard,east,0
40,56,126.19,0,210.47,2,1,0,0,5,standard,west,0
40,94,103.09,2,94.5,0,3,0,0,3,standard,north,0
55,66,119.45,1,331.89,3,5,1,0,6,standard,north,0
56,53,77.47,0,131.98,1,5,3,0,6,family,south,0
47,8,114.06,1,71.64,0,1,2,0,8,family,south,0
25,10,87.2,1,52.79,0,4,2,0,5,family,west,0
74,17,110.29,1,153.43,3,2,3,0,9,standard,west,0
33,64,40.0,0,95.92,2,4,4,0,10,standard,west,0
26,33,80.52,0,40.07,2,3,3,0,7,standard,north,0
53,25,171.24,2,29.17,1,4,2,1,10,family,west,0
43,65,149.06,0,171.2,0,5,0,0,10,standard,east,0
54,78,166.17,0,34.28,0,2,3,0,9,standard,south,0
68,43,168.57,0,10.1,0,1,1,0,1,premium,east,0
27,85,143.55,1,273.98,1,2,1,1,7,standard,south,1
37,71,104.15,0,59.21,3,2,4,1,1,premium,east,0
49,69,83.7,1,191.52,0,1,5,0,3,premium,east,0
63,83,160.14,0,151.08,1,4,3,0,8,premium,north,0
53,20,122.26,0,78.45,1,5,3,0,5,family,east,0
42,73,207.29,1,357.5,1,3,1,0,6,standard,north,0
54,92,107.22,0,213.9,0,3,3,0,4,standard,south,0
73,95,189.05,1,125.71,4,3,0,0,9,standard,south,0
47,56,114.51,2,64.32,0,5,1,0,3,standard,west,0
68,73,166.76,1,201.94,1,1,3,0,7,standard,south,0
63,85,179.38,2,224.79,1,3,1,0,8,standard,west,0
37,82,84.2,0,140.94,3,5,0,0,0,standard,south,0
35,86,103.03,0,128.24,2,1,2,0,9,standard,north,0
62,80,83.85,1,213.47,1,3,3,1,7,family,south,0
32,38,76.95,2,123.41,1,1,2,0,2,standard,north,0
39,70,143.35,2,70.51,1,5,4,0,2,family,west,0
34,41,113.12,2,36.96,2,4,1,1,0,premium,south,0
54,77,121.83,2,124.16,0,5,1,0,4,standard,east,0
37,78,139.47,1,35.8,1,2,1,0,0,standard,west,1
